01:42:47: INFO Loading face data 
01:42:47: INFO Face data loaded 
01:42:47: INFO Loading config 
01:42:47: INFO Config loaded 
01:42:47: INFO Sending config to arduino 
01:42:47: INFO Config sent 
01:42:47: INFO Received:  V1000 
01:43:11: INFO Received:  K# 
01:43:13: INFO Received:  K0 
01:43:14: INFO Received:  K3 
01:43:15: INFO Received:  K0 
01:43:17: INFO Received:  K1 
01:43:18: INFO Received:  K0 
01:43:18: INFO Received:  K1 
01:43:19: INFO Received:  K1 
01:43:21: INFO Received:  KC 
01:43:22: INFO Received:  KC 
01:43:23: INFO Received:  KC 
01:43:24: INFO Received:  KC 
01:43:24: INFO Received:  KC 
01:43:24: INFO Received:  KC 
01:43:26: INFO Received:  KA 
01:43:26: INFO Received:  KA 
01:43:26: INFO Received:  KA 
01:43:27: INFO Received:  KA 
01:43:27: INFO Received:  KA 
01:43:27: INFO Received:  KA 
01:43:28: INFO Received:  KC 
01:43:29: INFO Received:  KC 
01:43:29: INFO Received:  KC 
01:43:29: INFO Received:  KC 
01:43:29: INFO Received:  KC 
01:43:29: INFO Received:  KC 
01:43:30: INFO Received:  KC 
01:43:30: INFO Received:  KC 
01:43:31: INFO Received:  KC 
01:43:32: INFO Received:  KC 
01:43:32: INFO Received:  KC 
01:43:33: INFO Received:  KC 
01:43:33: INFO Received:  KC 
01:43:33: INFO Received:  KC 
01:43:33: INFO Received:  KC 
01:43:34: INFO Received:  KC 
01:43:35: INFO Received:  KC 
01:43:37: INFO Received:  KA 
01:43:37: INFO Received:  KA 
01:43:37: INFO Received:  KA 
01:43:38: INFO Received:  KA 
01:43:39: INFO Received:  KC 
01:44:09: INFO Received:  KB 
01:48:00: INFO No face detected 
01:48:00: INFO Received:  KB 
